HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported
2,0,4312,2,32,0,0
0,0,4313,1,37,0,0
0,0,1619,2,27,0,0
1,1,240,0,42,0,1
0,1,6047,1,29,0,1
0,0,6053,2,2,0,1
0,1,6156,2,10,0,0
0,0,6053,2,0,0,0
0,1,6053,2,21,0,0
0,0,6053,2,8,0,0
1,1,645,0,28,0,1
1,1,645,2,27,0,1
0,0,6052,1,13,0,1
1,0,664,0,49,0,1
2,1,1621,2,38,0,0
0,1,6054,0,21,0,1
0,0,6055,2,22,0,0
0,1,6057,1,14,0,1
0,1,6059,1,24,0,0
0,0,4215,2,24,0,0
0,1,6056,2,34,0,0
1,0,65,2,1,0,1
1,1,65,0,28,0,1
1,1,65,0,26,0,1
0,0,1623,2,28,0,0
2,0,4216,2,32,0,0
2,0,4216,2,2,0,1
2,1,4216,2,10,0,1
2,0,1091,2,49,0,0
0,1,6058,1,14,0,1
0,1,6061,2,29,0,1
1,1,67,0,25,0,0
1,0,49,0,36,0,0
0,1,6064,2,22,0,1
0,0,4316,2,21,0,0
0,0,6065,2,36,0,0
0,0,4318,2,54,0,0
2,0,1085,2,30,0,0
2,1,4217,2,0,0,1
2,1,4217,2,1,0,1
0,1,6067,2,42,0,1
0,0,4219,2,47,0,1
0,0,6060,2,25,0,0
1,0,241,0,18,0,0
1,1,241,2,22,0,1
1,0,1086,2,27,0,0
0,0,4221,0,24,0,1
1,1,196,2,28,0,1
1,1,196,0,22,0,1
0,1,6069,2,60,0,1
1,0,666,2,38,0,0
0,0,1627,2,23,0,0
0,1,6062,2,21,0,0
2,0,4225,0,55,0,0
0,0,4320,0,20,0,0
0,0,6063,0,50,0,0
2,0,1629,2,22,0,0
1,0,668,2,21,0,1
1,0,1088,2,26,0,1
1,0,68,2,36,0,1
2,0,1089,2,46,0,1
0,0,4226,2,26,0,1
0,0,4324,2,24,0,0
0,0,6068,0,14,0,0
2,0,4326,2,46,0,1
0,0,1631,2,15,0,0
0,1,6070,2,30,0,0
0,1,6071,2,28,0,1
2,0,4227,2,38,0,0
1,1,197,2,48,0,1
0,1,6072,2,31,0,0
0,0,6073,2,41,0,0
0,0,6074,2,43,0,1
0,0,6075,2,23,0,0
1,1,244,0,48,0,1
1,0,244,2,47,0,1
0,0,4327,2,19,0,1
0,0,1633,2,25,0,0
0,1,6078,2,28,0,1
1,1,198,0,16,0,1
1,0,198,2,45,0,1
2,1,1659,2,31,0,1
0,1,6080,1,19,0,0
0,0,4229,2,21,0,1
0,1,6081,1,28,0,0
0,1,6076,1,22,0,1
1,0,200,2,23,0,1
2,0,4329,2,54,1,0
2,0,4329,2,0,0,1
2,1,4329,2,4,0,1
0,0,4331,2,23,0,0
2,1,6156,2,19,0,1
1,1,670,2,34,0,1
0,1,6077,0,18,0,0
0,1,6156,2,40,0,1
2,0,4233,2,58,0,0
0,0,4235,0,39,0,0
0,0,4338,1,23,0,0
0,0,6079,2,11,0,0
1,1,672,2,43,0,1
2,1,1636,2,29,0,0
0,0,1638,2,36,0,0
0,0,4340,1,13,0,0
1,0,673,2,54,0,1
1,1,673,2,45,0,1
0,0,6082,0,33,0,1
0,0,4239,2,46,0,1
0,1,6083,0,15,0,1
0,0,4342,2,35,0,0
2,1,4240,2,23,0,1
0,1,6085,0,15,0,0
0,0,1662,2,27,0,0
0,0,4242,2,15,0,0
2,0,4244,2,27,1,1
0,1,6084,0,16,0,1
0,0,6086,2,37,0,1
1,1,203,0,45,0,1
1,0,203,0,58,1,1
0,0,6156,1,28,0,0
0,0,4345,2,38,0,0
0,0,1641,2,28,0,0
1,1,1097,2,47,0,1
1,0,1097,2,41,0,1
1,1,205,2,28,0,1
0,1,6088,2,23,0,0
2,1,4346,2,24,0,1
2,0,4346,2,58,0,0
0,1,4346,2,36,0,1
2,0,4346,0,24,0,0
2,0,4346,2,56,0,0
2,1,4346,2,15,0,1
2,0,1099,2,19,0,1
0,0,1643,2,27,0,0
0,0,4348,2,47,0,0
0,0,4350,0,37,0,0
2,1,4352,2,39,0,1
2,1,4352,2,20,0,1
2,0,4352,2,20,0,1
2,0,4352,2,38,0,0
2,0,1101,2,46,0,0
2,1,4352,2,13,0,1
2,0,4352,0,24,0,1
1,1,249,2,32,0,1
1,1,249,0,28,0,1
1,0,249,0,44,0,0
0,0,6090,2,19,0,0
1,0,72,2,30,1,1
1,1,72,2,23,0,1
1,0,647,2,4,0,1
1,0,647,2,0,0,1
1,1,6156,2,17,0,1
1,1,647,2,44,0,1
1,0,647,0,31,0,0
1,0,647,0,41,1,1
1,0,74,0,33,0,0
1,0,74,2,43,0,0
1,0,74,0,43,1,0
0,0,4246,2,36,0,0
0,0,4354,0,19,0,0
0,0,6091,2,24,0,1
0,1,6087,0,17,0,1
0,0,4356,2,23,0,1
0,0,6089,0,17,0,0
2,0,1092,2,18,0,0
2,1,4357,0,34,0,1
0,1,6092,2,13,0,1
0,0,4248,2,66,0,1
0,0,4248,2,27,0,1
0,0,6093,2,19,0,0
0,0,4250,2,55,0,1
2,0,1103,2,40,0,0
0,1,6097,1,23,0,1
0,0,6097,2,7,0,0
0,1,6097,2,12,0,1
0,0,4251,2,37,0,0
0,0,4360,2,22,0,0
0,1,251,2,25,0,1
1,1,251,0,46,0,1
2,0,1105,0,37,0,0
1,1,677,0,50,0,1
1,1,677,0,28,0,1
1,1,649,2,26,0,1
0,1,6096,2,28,0,1
0,0,6098,1,23,0,0
1,0,1644,2,23,0,0
2,0,1107,2,34,1,0
1,1,206,2,65,0,1
0,1,206,2,20,0,1
2,1,4363,2,29,0,1
2,0,4363,2,30,0,1
2,1,4364,2,3,0,1
2,0,4364,2,40,0,0
2,0,4364,2,32,0,0
0,0,1646,2,31,0,0
0,0,4366,2,13,0,1
0,0,6099,2,29,0,0
0,0,1648,2,28,0,0
2,0,4254,0,19,0,1
2,0,1665,0,24,0,1
2,1,1651,2,22,0,0
0,0,4370,0,13,0,0
0,0,4372,2,21,0,0
0,0,4255,0,24,0,1
1,0,253,2,47,0,1
1,0,207,2,27,0,0
0,0,1667,2,18,0,1
1,1,255,0,36,0,1
0,0,4375,2,68,0,0
1,0,679,2,31,0,1
2,1,4378,2,28,0,1
2,0,1093,2,36,0,0
0,0,4258,2,17,0,1
0,1,6101,2,13,0,1
0,0,6100,2,30,0,0
1,0,257,2,58,0,1
1,1,257,2,43,0,1
1,0,257,0,20,0,1
0,0,4380,2,29,0,0
0,0,4260,2,15,0,1
0,0,6102,2,30,0,0
1,0,209,0,33,0,0
1,1,209,2,25,0,1
1,0,209,2,62,0,0
0,1,6104,1,41,0,1
0,0,4382,2,27,0,0
0,1,6106,2,18,0,0
0,1,6106,2,27,0,1
0,0,4382,2,19,0,1
0,0,6106,2,37,0,0
0,1,6106,2,24,0,0
0,0,6106,2,29,0,0
0,0,4382,0,44,0,0
0,0,4383,2,19,0,0
1,0,52,2,39,0,0
1,0,52,2,63,0,0
1,0,52,2,39,0,0
2,1,4262,2,41,0,1
0,1,6103,2,27,0,1
2,0,1094,0,56,0,1
1,1,651,2,22,0,1
1,0,651,0,26,0,0
0,0,4264,2,24,0,0
0,1,6105,1,18,0,1
0,1,6110,2,13,0,1
0,0,4386,2,32,0,1
1,0,6156,0,30,0,0
1,1,54,2,25,0,1
0,0,4267,2,55,0,1
0,0,4388,1,19,0,0
0,0,6107,2,24,0,1
1,0,681,2,32,0,1
2,0,1652,2,24,0,0
2,1,4395,2,32,0,1
0,1,6111,2,36,0,0
1,0,76,0,28,0,1
0,0,4273,2,52,0,1
0,0,6112,2,29,0,1
2,0,1108,0,23,0,1
2,1,6156,2,32,0,1
0,1,6113,2,35,0,0
1,0,211,0,41,0,0
0,1,6114,1,16,0,1
1,1,1654,0,33,0,1
0,1,6116,0,6,0,1
0,0,4274,0,15,0,1
0,0,6115,2,38,0,0
0,0,4396,2,56,0,0
0,1,6117,1,4,0,1
0,1,6117,1,21,0,1
2,0,4276,0,22,0,1
0,0,1658,2,37,0,0
0,0,6120,2,6,0,1
0,0,4278,2,22,0,0
1,0,212,2,26,0,0
0,0,1660,2,22,0,1
0,0,6124,2,20,0,1
0,0,4398,1,28,0,0
2,0,1095,2,24,0,1
2,1,4280,2,25,0,1
0,0,6126,2,48,0,0
0,0,1661,2,24,0,0
2,0,4283,0,3,0,1
2,1,4283,2,24,0,1
2,0,4283,2,25,0,0
2,1,4283,0,1,0,1
0,0,4285,2,20,0,1
0,0,4287,2,22,0,0
2,0,1098,0,28,0,1
0,1,6118,0,17,0,1
1,0,216,0,28,0,0
1,1,78,2,47,0,1
2,1,1672,2,34,0,0
1,0,682,2,29,1,1
1,1,682,2,14,0,1
1,0,6156,2,36,0,1
1,0,682,0,40,0,1
2,0,4288,2,49,0,1
1,0,684,2,51,0,1
1,0,684,2,41,0,1
1,0,684,0,44,0,1
2,0,4290,2,47,0,0
0,0,4291,2,22,0,1
0,1,6119,1,13,0,1
0,0,4292,2,18,0,1
0,0,6130,2,28,0,0
0,0,1663,0,22,0,1
0,0,6132,2,50,0,0
1,1,217,2,47,1,1
2,0,1664,2,55,0,0
0,1,6121,2,21,0,1
0,0,6121,1,39,0,0
0,0,4399,2,21,0,0
1,0,686,2,37,0,1
1,0,686,2,31,0,1
0,0,1666,2,23,0,0
1,1,259,0,28,0,1
2,0,1110,2,23,0,0
0,0,4295,1,20,0,1
1,0,653,2,28,0,0
1,0,653,0,40,0,1
1,0,653,0,54,0,0
2,1,4401,2,18,0,1
0,0,4297,0,27,0,1
1,0,260,2,43,0,1
0,1,6135,1,25,0,1
0,0,4404,2,13,0,0
0,0,4405,1,15,0,1
0,1,6125,0,37,0,1
2,1,4409,0,32,0,1
0,0,4299,2,19,0,0
0,0,6156,2,21,0,0
1,0,688,2,27,0,1
1,0,688,0,39,0,0
0,1,688,2,22,0,1
1,0,688,2,25,0,1
1,0,688,0,34,0,1
2,1,4300,2,54,0,1
2,0,1674,2,42,0,0
0,0,4302,1,36,0,0
0,0,1675,1,43,0,1
0,0,4411,1,23,0,1
1,0,261,2,57,0,1
1,0,265,2,54,0,1
1,0,265,2,51,0,1
2,0,4412,1,32,0,0
1,0,267,2,33,0,1
2,1,4413,2,8,0,1
2,1,4413,2,44,0,1
2,0,4413,2,27,0,0
0,0,4415,2,48,0,1
0,0,6127,0,13,0,0
0,1,6138,2,5,0,0
0,0,1668,2,18,0,0
0,0,4417,2,23,0,0
0,0,6128,2,23,0,0
0,1,6156,1,35,0,1
0,0,6140,2,25,0,0
2,0,1676,2,32,0,0
2,0,4310,0,0,0,1
2,1,4310,2,5,0,1
0,0,6129,0,16,0,1
0,1,6129,1,18,0,1
0,1,6141,1,29,0,0
0,0,4311,2,55,0,0
0,0,6131,2,41,0,0
0,0,6143,2,38,0,0
1,1,690,2,27,0,1
0,1,6133,2,55,0,1
2,1,4419,2,75,0,1
1,0,694,2,50,0,1
0,0,6136,2,23,0,0
0,0,6137,1,37,0,1
0,0,6139,2,33,0,0
2,0,4314,2,45,0,0
1,1,219,0,47,0,1
1,1,268,2,13,0,1
1,0,268,2,29,0,1
2,0,1679,2,19,0,0
2,1,4315,2,30,0,1
1,0,1100,0,39,0,0
1,0,1100,2,31,0,0
1,0,695,0,29,0,1
2,0,1680,2,16,0,0
0,0,4317,1,18,0,1
0,0,6144,0,38,0,0
0,1,6146,2,50,0,0
0,1,6148,1,21,0,0
0,1,6149,1,22,0,1
0,1,6142,2,20,0,1
2,0,4424,2,36,0,0
0,0,4425,2,23,0,1
1,1,220,0,31,1,1
1,1,220,2,39,0,1
1,0,220,0,50,0,1
0,0,1686,2,40,0,0
0,0,4427,2,28,0,0
1,0,270,2,38,0,0
1,0,270,2,37,0,0
1,1,270,0,59,0,1
1,0,270,0,41,0,1
1,0,270,2,33,0,1
0,1,6156,2,54,0,1
0,0,4429,2,40,0,1
2,0,1102,2,43,0,1
1,1,656,0,26,0,1
1,0,656,0,65,0,1
1,1,656,0,22,0,1
1,0,656,2,28,0,0
0,1,4431,2,35,0,1
0,1,6145,2,30,0,1
1,0,1111,2,28,0,0
0,0,4433,2,23,0,1
0,0,4434,2,24,0,1
0,1,6153,1,16,0,1
2,1,4319,2,18,0,1
0,0,4436,2,20,0,0
1,1,222,2,29,0,1
1,1,222,2,29,0,1
0,0,6147,2,21,0,0
1,1,80,2,2,0,0
1,0,80,2,43,0,0
1,0,80,2,28,0,0
1,0,57,0,31,1,0
0,0,4438,2,23,0,1
1,1,224,2,26,0,1
1,0,224,0,43,0,0
0,0,4321,2,28,0,0
0,0,6155,1,24,0,0
0,0,4441,2,27,0,0
2,0,4325,0,13,0,0
2,0,1687,2,27,0,0
0,1,6150,2,2,0,1
0,1,6150,2,24,0,1
0,1,6150,2,2,0,1
1,0,82,2,50,1,0
1,1,82,0,27,0,1
0,0,4443,2,26,0,0
0,0,6151,0,31,0,0
2,0,1115,2,28,0,0
0,0,6152,0,4,0,0
0,0,6152,2,9,0,1
0,0,6152,2,0,0,1
0,1,6152,2,35,0,0
0,1,6152,2,3,0,1
2,0,1117,2,25,0,0
2,0,1117,2,63,0,0
2,1,4444,2,34,0,1
2,0,4444,2,35,0,0
0,1,6154,2,26,0,1
0,0,6157,2,39,0,0
1,0,1104,0,34,0,0
1,0,227,2,36,0,0
0,1,6159,2,46,0,1
0,0,4328,2,26,0,1
2,1,4330,2,28,0,1
0,0,4446,0,20,0,1
0,1,6161,2,35,0,0
0,0,6156,0,11,0,0
0,1,6156,1,14,0,0
0,1,6156,1,4,0,1
0,0,6156,2,11,0,0
0,1,6156,2,31,0,1
0,0,6156,2,15,0,1
0,0,6156,2,39,0,0
0,0,6156,2,7,0,0
0,0,4332,2,24,0,0
0,1,6158,2,22,0,1
2,1,1671,2,26,0,0
1,0,697,0,53,0,1
1,0,697,2,40,0,0
2,0,1690,2,19,0,0
2,0,4448,0,54,0,0
2,0,1673,2,21,0,0
2,0,4448,2,25,0,0
2,0,1691,2,48,0,1
2,0,1106,1,41,0,1
2,0,1106,2,13,0,1
1,0,273,2,57,0,1
1,1,275,2,25,0,1
1,1,275,0,48,0,1
2,0,1692,2,34,0,0
0,1,6160,2,16,0,1
0,0,6163,2,0,0,0
0,0,6163,0,15,0,1
0,0,4333,0,37,0,0
0,0,4334,2,37,0,0
0,0,6167,2,49,0,0
0,0,4451,2,18,0,0
0,0,4337,2,25,0,1
0,0,4454,1,28,0,1
0,0,6162,0,43,0,0
0,0,4458,2,20,0,0
1,1,659,2,54,0,1
0,1,6164,2,30,0,1
1,1,229,2,37,0,1
0,0,4339,0,30,0,1
0,0,4460,2,20,0,0
0,0,6169,2,20,0,0
0,0,4341,2,24,0,0
0,0,4461,2,44,0,0
0,0,6168,0,0,0,1
0,1,6168,2,15,0,1
1,1,233,2,19,0,1
1,1,233,0,20,0,1
2,0,4463,1,20,1,0
0,1,6170,2,34,0,1
0,0,6172,1,17,0,1
0,0,1693,2,20,0,1
0,0,1694,2,42,0,0
0,0,4343,2,28,0,1
2,0,4465,2,43,0,1
1,0,661,1,55,1,0
0,0,6171,2,21,0,0
0,0,1677,2,17,0,0
1,0,698,0,54,0,0
0,0,4344,2,25,0,1
0,0,6173,2,28,0,1
1,0,700,0,45,0,0
1,1,279,2,31,0,1
1,1,702,0,19,0,1
0,0,6174,2,30,0,0
0,0,6176,2,24,0,0
0,0,4468,2,28,0,0
2,0,4470,2,42,0,0
1,1,235,0,29,0,1
1,0,235,0,37,0,0
1,1,705,2,64,0,1
0,1,6175,2,24,0,1
0,0,6177,0,23,0,0
0,0,4347,2,22,0,1
2,0,4349,2,23,0,0
0,0,4471,2,21,0,0
0,0,4472,2,37,0,0
2,0,4351,2,17,0,1
2,1,4355,2,35,0,1
1,0,281,2,33,0,1
1,0,281,0,37,0,1
1,0,283,0,32,0,0
2,0,4474,0,31,0,0
1,0,59,2,28,0,0
1,1,1678,0,34,0,1
2,0,4358,2,9,0,1
2,1,4358,2,25,0,1
2,1,4358,2,29,0,1
2,1,4358,2,1,0,1
0,0,6180,2,30,0,1
1,0,663,2,64,0,0
1,0,663,2,31,0,0
1,0,663,2,27,0,1
1,0,663,2,28,0,0
1,1,665,2,25,0,1
0,1,6182,2,28,0,1
0,1,6178,2,32,0,1
0,0,4476,0,36,0,0
1,0,706,0,26,0,1
1,0,706,2,36,0,0
0,0,6185,2,37,0,0
0,0,6179,2,45,0,0
1,0,707,2,22,0,0
1,0,707,0,24,0,0
0,0,6181,1,23,0,0
0,0,4359,0,31,0,1
1,0,709,2,37,0,0
0,0,6183,2,28,0,0
0,1,6187,2,23,0,1
0,0,6189,0,14,0,1
1,1,236,2,40,0,1
2,0,4361,2,42,0,1
0,0,4362,2,53,0,0
0,1,6192,2,46,0,0
2,0,1681,2,28,0,1
0,1,6184,0,25,0,1
1,0,667,1,34,1,1
2,0,4365,2,58,0,0
1,0,285,2,31,0,1
1,1,285,0,24,0,1
1,0,6156,2,52,0,1
1,1,285,0,25,0,1
1,1,285,2,17,0,1
0,0,285,2,27,0,0
1,1,285,0,29,0,1
1,0,712,2,45,0,1
0,0,4368,1,28,0,1
1,1,669,0,25,0,1
1,1,714,2,57,0,1
1,1,714,2,68,0,1
1,0,714,0,26,0,0
1,0,714,2,52,0,0
1,0,714,2,36,0,0
0,0,6186,1,41,0,0
0,0,1696,2,14,0,0
0,1,6188,1,16,0,1
2,0,6156,2,24,0,0
1,0,238,2,62,1,1
0,0,6197,0,26,0,1
0,0,4369,2,45,0,0
1,0,716,2,41,0,0
0,0,4479,2,36,0,1
0,0,4371,0,13,0,1
1,0,286,2,48,0,1
1,1,286,2,28,0,1
0,0,4373,1,22,0,1
0,0,4374,2,39,0,1
0,0,1684,2,45,0,0
0,0,6199,2,42,0,0
1,0,718,2,33,0,1
0,0,6156,2,27,0,1
0,0,1701,2,47,0,0
1,1,1685,2,20,0,1
1,1,239,0,32,0,1
0,1,239,2,54,0,1
0,0,4376,2,23,0,0
0,0,6200,2,9,0,0
0,0,6190,2,17,0,0
1,0,1109,2,26,0,0
1,0,1109,2,38,0,0
0,0,4377,2,24,0,0
0,0,4480,2,30,0,1
0,1,6191,0,2,0,0
0,1,6191,2,4,0,1
0,1,6191,2,9,0,0
0,0,4480,2,30,0,0
0,1,6191,2,5,0,0
0,0,6191,2,2,0,0
1,0,671,2,32,0,0
1,1,671,2,53,0,1
1,0,6156,2,46,0,1
0,1,6203,2,2,0,1
0,1,6203,2,1,0,1
0,1,6203,2,11,0,1
0,0,6203,0,3,0,1
0,1,6203,2,33,0,1
0,1,6203,0,3,0,1
0,0,1702,2,38,0,0
0,1,6193,1,21,0,0
0,1,6156,2,41,0,1
1,1,720,0,64,0,1
1,1,720,0,27,1,1
0,1,6194,0,41,0,0
0,0,4483,2,19,0,0
0,0,6196,2,42,0,1
1,0,675,0,30,0,0
0,0,4485,2,38,0,0
1,0,722,2,63,0,1
2,0,1120,2,17,0,0
2,1,4487,2,2,0,1
2,0,4487,2,19,0,1
2,0,1120,2,37,0,0
2,0,4379,2,50,0,1
0,0,6206,2,38,0,1
1,0,723,2,28,1,1
1,1,242,2,35,0,1
1,0,6156,2,27,0,0
0,0,6207,2,15,0,0
1,0,289,2,29,1,0
1,1,289,0,65,0,1
0,0,4384,0,27,0,1
2,0,4385,2,0,0,1
2,0,4385,2,21,0,0
2,1,4385,2,19,0,1
2,1,4387,2,39,0,1
0,0,4491,0,60,0,0
1,0,1121,0,30,0,0
0,1,6198,2,30,0,0
0,1,6198,2,40,0,1
2,0,1704,2,26,0,0
0,0,4494,0,38,0,0
2,0,4495,2,22,0,1
2,0,1688,2,28,0,0
2,0,4497,2,65,0,0
0,1,6201,1,61,0,1
0,0,4389,2,20,0,0
0,1,6202,2,24,0,0
0,1,6204,2,16,0,0
2,1,1706,2,35,0,1
0,0,4390,2,21,0,1
0,1,6209,2,23,0,1
0,0,4391,0,17,0,1
0,0,4391,1,24,0,0
0,0,6205,0,27,0,0
1,0,728,2,26,0,1
1,0,728,0,26,0,1
1,0,728,2,20,0,1
1,1,728,2,28,0,1
1,0,728,2,37,0,1
2,0,4392,2,23,0,0
2,1,4392,2,49,0,1
1,0,243,2,50,0,0
1,1,676,2,4,0,1
1,1,676,2,32,0,1
1,0,676,2,44,0,1
0,0,1689,2,20,0,1
2,0,4397,2,30,0,0
2,0,4397,2,29,0,0
0,0,6211,2,22,0,1
2,1,4500,2,35,0,1
2,0,4500,0,0,0,1
2,0,4500,2,6,0,1
1,0,1708,2,38,0,1
1,0,678,2,34,0,1
1,1,678,0,34,0,1
0,0,6212,2,28,0,0
2,0,1112,2,53,0,0
1,0,85,2,28,0,0
1,0,85,2,31,0,0
2,0,4503,1,56,0,0
2,0,4400,2,36,0,0
0,0,1709,0,30,0,0
2,1,4505,2,32,0,1
1,1,730,0,44,0,1
1,1,730,0,54,0,1
0,0,4402,2,24,0,0
0,0,4507,2,44,0,0
0,0,4403,2,25,0,0
2,1,4510,2,35,0,1
2,0,4511,2,29,0,1
0,0,1711,2,22,0,1
0,1,6214,2,22,0,1
0,0,4410,0,22,0,1
0,1,4410,1,18,0,1
0,0,4516,0,22,0,0
0,0,6216,2,52,0,1
2,1,4517,2,0,0,1
2,1,4517,2,1,0,1
2,0,4517,2,34,0,0
2,1,4517,2,6,0,1
0,0,6218,2,22,0,1
0,1,6219,2,31,0,1
1,0,87,2,31,0,0
2,0,1713,2,20,0,0
2,1,1713,2,25,0,1
1,1,6156,0,23,0,1
1,0,732,2,53,0,0
1,0,732,0,32,0,0
1,1,732,0,27,0,1
1,0,732,0,48,0,0
1,0,61,2,37,0,1
2,1,4414,2,21,0,1
1,1,245,0,29,0,1
1,1,247,2,46,1,1
0,0,6222,2,19,0,0
0,0,4416,2,22,0,0
1,0,292,2,54,1,0
0,0,6223,2,43,0,1
0,1,6225,2,18,0,1
1,0,1716,0,36,0,0
1,0,1716,2,20,0,1
0,0,4520,2,63,0,0
0,0,4418,2,50,0,1
2,0,6156,2,13,0,1
2,1,1717,2,43,0,1
0,1,6227,1,16,0,1
2,1,4521,2,31,0,1
2,1,4521,2,0,0,1
2,1,4521,2,10,0,1
0,1,6210,2,10,0,0
0,0,4522,2,55,0,0
0,0,4420,2,18,0,1
0,0,6230,2,7,0,1
0,1,6230,2,1,0,1
0,0,6213,2,44,0,0
2,0,1695,2,27,0,0
0,0,6156,1,20,0,0
1,0,735,0,49,0,1
0,1,6234,0,22,0,1
0,0,4421,0,21,0,1
2,0,4523,2,26,0,0
2,0,1116,2,65,0,1
2,1,4526,2,20,0,1
2,1,4528,0,0,0,1
2,1,4528,2,16,0,1
0,1,4528,2,22,0,1
2,0,4528,2,0,0,1
0,0,6215,2,21,0,0
0,1,6236,1,30,0,1
0,0,6217,0,14,0,1
2,0,4530,2,45,0,0
0,0,4532,2,22,0,0
2,1,4534,2,21,0,1
0,0,1699,2,37,0,0
2,1,6156,2,29,0,1
2,0,4426,2,29,1,1
0,0,4428,2,21,0,1
0,0,4430,2,52,0,0
0,1,4432,2,36,0,1
1,1,297,0,59,0,1
1,0,297,2,21,0,0
1,0,297,2,25,0,0
2,0,1118,2,23,0,0
1,1,1700,0,36,0,1
0,0,1719,2,38,0,0
0,1,6239,2,0,0,1
0,0,4435,2,19,0,1
0,0,4536,2,30,0,1
0,0,6240,2,23,0,1
0,0,6240,2,55,0,1
0,0,4437,1,44,0,1
1,0,680,2,30,0,0
0,0,4442,2,39,0,1
0,0,6224,0,19,0,0
0,0,6226,2,24,0,0
1,0,6558,2,37,0,0
0,0,6228,0,24,0,0
0,0,4445,2,17,0,1
0,0,1703,2,17,0,1
0,0,6229,0,14,0,0
0,0,4542,1,13,0,0
1,0,737,0,35,0,1
2,0,4447,2,32,0,1
2,1,4447,2,18,0,1
0,0,4449,2,21,0,1
2,0,4450,2,25,0,0
2,0,4452,2,36,0,0
0,0,6231,2,20,0,0
0,0,6232,0,22,0,0
2,1,1721,2,27,0,1
1,0,299,2,28,0,0
0,1,6233,2,38,0,1
2,1,1723,2,23,0,0
2,0,4455,2,21,0,1
0,0,4456,2,18,0,0
0,0,4544,2,20,0,1
1,1,739,2,28,0,1
0,0,6243,1,57,0,0
0,0,6244,0,10,0,1
0,0,4457,2,23,0,1
1,1,301,2,22,0,1
1,1,301,0,24,0,1
0,0,6245,2,52,0,0
0,1,6246,0,31,0,1
0,1,6235,0,15,0,1
0,0,4546,2,40,0,0
0,0,4547,2,18,0,0
0,0,4459,2,28,0,1
0,1,6249,2,40,0,1
0,0,6249,1,32,0,1
0,0,4548,1,35,0,0
0,0,6237,2,52,0,0
0,0,1705,2,34,0,0
0,1,6238,2,46,0,0
0,0,4550,0,23,0,0
0,0,1725,2,44,0,0
0,0,4552,0,59,0,0
1,0,1707,2,42,0,0
0,0,4554,2,18,0,0
2,0,1126,2,29,0,0
2,1,4556,2,15,0,1
2,0,2191,2,19,0,1
0,1,6241,1,49,0,0
2,1,2193,2,19,0,1
1,0,303,0,36,1,1
0,1,6242,0,59,0,1
0,1,6252,0,24,0,1
2,1,4462,2,4,0,1
2,1,4462,2,20,0,1
2,0,4462,2,24,0,1
2,0,2194,0,31,0,0
2,0,4464,2,23,0,1
2,0,4466,2,3,0,1
2,1,4466,2,22,0,1
2,0,4466,2,20,0,1
2,0,4466,2,0,0,1
2,1,2197,0,13,0,1
1,1,248,2,47,0,1
1,0,248,2,51,0,1
2,0,1127,2,22,0,1
2,1,2199,0,3,0,1
2,0,4467,2,4,0,1
0,0,4467,2,16,0,0
2,0,4467,2,24,0,0
2,1,4467,2,1,0,1
0,0,2201,2,31,0,0
0,0,6254,2,34,0,0
0,0,6256,0,20,0,1
0,0,2203,2,19,0,1
0,1,6258,2,19,0,1
2,0,2205,2,35,0,0
0,1,6260,2,3,0,1
0,1,6260,2,36,0,1
2,1,2207,2,20,0,1
1,0,92,0,28,0,1
1,0,92,0,58,0,0
1,0,92,2,56,0,0
0,1,6247,1,27,0,1
0,1,6248,2,25,0,0
0,1,6251,1,39,0,0
2,0,2210,2,43,0,1
2,1,4469,2,42,0,1
0,0,6263,2,24,0,1
0,1,6265,2,19,0,1
0,0,6268,2,32,0,0
2,0,4473,2,32,0,1
0,1,6270,2,61,0,1
2,0,1119,2,64,0,0
0,0,1710,2,21,0,0
0,0,4475,1,26,0,0
1,0,250,0,35,0,1
0,0,1712,2,43,0,0
0,1,6253,0,3,0,1
1,0,63,2,56,0,0
1,1,6156,0,45,0,1
0,1,6273,1,25,0,1
0,0,6273,2,12,0,1
0,1,6273,1,2,0,1
0,0,4477,2,46,0,1
0,0,4477,2,32,0,0
0,0,2215,2,20,0,0
0,1,6255,1,24,0,0
0,0,6257,2,28,0,0
0,0,6257,2,12,0,0
0,0,6257,2,11,0,0
0,0,4478,2,16,0,1
0,0,6275,1,29,0,1
0,0,6275,2,24,0,0
0,0,2217,2,22,0,1
0,0,6277,2,21,0,1
0,0,1715,2,38,0,0
1,1,252,2,35,0,0
0,0,6259,2,79,0,0
0,0,2219,1,22,0,0
0,0,6261,0,42,0,1
2,1,4481,2,34,0,1
1,1,683,2,52,0,1
0,1,6280,2,43,0,1
0,0,4484,2,30,0,0
0,1,6262,2,35,0,1
0,1,6264,2,18,0,0
1,1,254,2,27,0,1
0,0,2220,2,46,0,0
1,1,256,2,15,0,1
1,1,256,0,44,0,1
1,0,256,2,20,0,0
2,0,4486,2,35,0,0
2,1,4488,2,19,0,1
2,1,2223,2,47,0,1
2,0,2224,2,26,1,0
0,1,6269,0,24,0,1
0,0,4489,2,23,0,1
0,0,1129,2,26,0,0
2,1,2226,2,5,0,1
1,0,742,0,35,0,0
2,0,2227,2,18,0,0
2,1,4490,2,32,0,1
0,1,6271,2,13,0,1
0,0,4492,2,15,0,0
0,0,4493,1,18,0,1
